activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16570473,[],CHEMBL3802799,Antiviral activity against Influenza virus A/PC/1/73 (H3N2) infected in MDCK cells treated for 10 mins measured after 1 hr by neutral red or crystal violet staining-based assay,F,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,,,CHEMBL3797183,MedChemComm,2016,,CHEMBL3798024,,CHEMBL3798024,8.70,False,http://www.openphacts.org/units/Nanomolar,2773085,=,1,True,=,,IC50,nM,,2.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,nM,UO_0000065,,2.0
,16595702,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3=CC=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299545,,CHEMBL4299545,4.40,False,http://www.openphacts.org/units/Nanomolar,2779716,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595703,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL441687,GLYCYRRHIZIN,CHEMBL441687,4.40,False,http://www.openphacts.org/units/Nanomolar,2779719,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595704,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@@H]1C[C@](C)(C(=O)O)C[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299538,,CHEMBL4299538,4.40,False,http://www.openphacts.org/units/Nanomolar,2779720,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595705,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@H]2CC[C@@]3(C)[C@@H](C(=O)C=C4[C@@H]5C[C@](C)(C(=O)O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@@]5(C)CC[C@@]43C)[C@]2(C)CC[C@H]1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299589,,CHEMBL4299589,4.40,False,http://www.openphacts.org/units/Nanomolar,2779721,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595706,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@H]2CC[C@@]3(C)[C@@H](C(=O)C=C4[C@@H]5C[C@]6(C)C[C@@H](COC6=O)[C@@]5(C)CC[C@@]43C)[C@]2(C)CC[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299540,,CHEMBL4299540,4.40,False,http://www.openphacts.org/units/Nanomolar,2779722,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595707,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1C[C@@](C)(C(=O)O)C[C@H]2C3=CC(=O)[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)CC[C@]54C)[C@@]3(C)CC[C@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299550,,CHEMBL4299550,4.40,False,http://www.openphacts.org/units/Nanomolar,2779887,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595708,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1C[C@@](C)(C(=O)O)C[C@H]2C3=CC(=O)[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]6O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)CC[C@]54C)[C@@]3(C)CC[C@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299585,,CHEMBL4299585,4.40,False,http://www.openphacts.org/units/Nanomolar,2779888,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595709,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@@H]1C[C@](C)(C(=O)O)C[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809969,,CHEMBL3809969,4.40,False,http://www.openphacts.org/units/Nanomolar,2779886,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595710,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1C[C@@](C)(C(=O)O)C[C@H]2C3=CC(=O)[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)CC[C@]54C)[C@@]3(C)CC[C@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299547,,CHEMBL4299547,4.40,False,http://www.openphacts.org/units/Nanomolar,2779889,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595711,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1C[C@@](C)(C(=O)O)C[C@H]2C3=CC(=O)[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)CC[C@]54C)[C@@]3(C)CC[C@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299579,,CHEMBL4299579,4.40,False,http://www.openphacts.org/units/Nanomolar,2779890,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595712,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1C[C@@](C)(C(=O)O)C[C@H]2C3=CC(=O)[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@H]6OC[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)CC[C@]54C)[C@@]3(C)CC[C@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299563,,CHEMBL4299563,4.40,False,http://www.openphacts.org/units/Nanomolar,2779891,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595713,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@H]2O[C@@H]2[C@@H](O[C@@H]3CC[C@]4(C)[C@H](CC[C@@]5(C)[C@H]4C(=O)C=C4[C@@H]6C[C@]7(C)C[C@@H](COC7=O)[C@@]6(C)CC[C@@]45C)C3(C)C)O[C@@H](C(=O)O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299549,,CHEMBL4299549,4.40,False,http://www.openphacts.org/units/Nanomolar,2779892,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595714,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@]1(C(=O)O)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3810105,,CHEMBL3810105,4.40,False,http://www.openphacts.org/units/Nanomolar,2779893,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595715,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@H]2CC[C@@]3(C)[C@@H](C(=O)C=C4[C@@H]5C[C@]6(C)C[C@@H](COC6=O)[C@@]5(C)CC[C@@]43C)[C@]2(C)CC[C@H]1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299552,,CHEMBL4299552,4.40,False,http://www.openphacts.org/units/Nanomolar,2779894,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595716,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@]1(C(=O)O)CC[C@@]2(C)CC[C@@]3(C)C(=CC(=O)[C@@H]4[C@]3(C)CC[C@H]3[C@@]4(C)CC[C@@H](O[C@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O)[C@@]3(C)CO)[C@@H]2C1,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299560,,CHEMBL4299560,4.40,False,http://www.openphacts.org/units/Nanomolar,2779895,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595717,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@@H]1C[C@](C)(C=O)C[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3808704,,CHEMBL3808704,4.40,False,http://www.openphacts.org/units/Nanomolar,2779896,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595718,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@]12CC[C@H]3[C@@](C)(CC[C@@H](O[C@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@]3(C)CO)[C@@H]1C(=O)C=C1[C@@H]3C[C@](C)(C(=O)O)CC[C@@]3(C)CC[C@@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299561,,CHEMBL4299561,4.40,False,http://www.openphacts.org/units/Nanomolar,2779897,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595719,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809135,,CHEMBL3809135,4.40,False,http://www.openphacts.org/units/Nanomolar,2779898,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595720,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809596,,CHEMBL3809596,4.40,False,http://www.openphacts.org/units/Nanomolar,2779899,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595721,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@]1(C(=O)O)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3810224,,CHEMBL3810224,4.40,False,http://www.openphacts.org/units/Nanomolar,2779900,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595722,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809374,,CHEMBL3809374,4.40,False,http://www.openphacts.org/units/Nanomolar,2779901,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595723,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C=CC2=C3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809022,,CHEMBL3809022,4.40,False,http://www.openphacts.org/units/Nanomolar,2779902,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595724,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(C=O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809107,,CHEMBL3809107,4.40,False,http://www.openphacts.org/units/Nanomolar,2779903,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595725,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3810323,,CHEMBL3810323,4.40,False,http://www.openphacts.org/units/Nanomolar,2779904,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595726,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3809356,,CHEMBL3809356,4.40,False,http://www.openphacts.org/units/Nanomolar,2779905,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595727,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL1200340,OSELTAMIVIR PHOSPHATE,CHEMBL1229,4.34,False,http://www.openphacts.org/units/Nanomolar,2779906,=,1,True,=,,IC50,nM,,45600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,45.6
,16595729,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(CO)C[C@@H](O)[C@]3(C)CC[C@]21C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299541,,CHEMBL4299541,4.40,False,http://www.openphacts.org/units/Nanomolar,2779465,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595732,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1O[C@H](O[C@H]2CC(C)(C)C[C@@H]3C4=CC(=O)[C@@H]5[C@](C)(CC[C@@H]6C(C)(C)[C@H](O[C@@H]7O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]7O)CC[C@]65C)[C@@]4(C)CC[C@]23C)[C@@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL4299572,,CHEMBL4299572,4.40,False,http://www.openphacts.org/units/Nanomolar,2779704,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
,16595822,[],CHEMBL3810626,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in dog MDCK cells preincubated with virus for 15 mins followed by cells addition measured at 36 hrs post infection,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@@H]1C[C@](C)(C(=O)O)C[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C,,,CHEMBL3808312,J. Nat. Prod.,2016,,CHEMBL3808536,,CHEMBL3808536,4.40,False,http://www.openphacts.org/units/Nanomolar,2779910,=,1,True,=,,IC50,nM,,39600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,39.6
